timestamps,TP9,AF7,AF8,TP10,Right AUX
1676160115.410,-140.137,47.852,37.109,-160.156,0.000
1676160115.414,-123.535,47.363,36.621,-91.309,0.000
1676160115.418,-179.199,42.480,25.879,-171.387,0.000
1676160115.421,-245.605,47.363,32.227,-299.316,0.000
1676160115.425,-235.840,56.641,40.527,-272.949,0.000
1676160115.429,-181.152,60.059,40.039,-160.156,0.000
1676160115.433,-185.059,57.129,30.273,-179.688,0.000
1676160115.437,-257.812,48.340,12.207,-296.875,0.000
1676160115.441,-233.887,60.547,36.133,-252.441,0.000
1676160115.445,-161.621,64.941,51.758,-121.582,0.000
1676160115.449,-183.105,51.270,12.207,-153.809,0.000
1676160115.453,-194.336,61.523,18.555,-217.285,0.000
1676160115.457,-186.035,72.266,36.133,-226.074,0.000
1676160115.461,-164.062,63.965,18.066,-163.086,0.000
1676160115.464,-144.043,52.734,-6.348,-115.723,0.000
1676160115.468,-125.488,66.895,15.625,-140.625,0.000
1676160115.472,-138.672,81.055,27.344,-193.359,0.000
1676160115.476,-127.930,67.871,6.836,-144.043,0.000
1676160115.480,-83.008,57.129,-10.742,-34.668,0.000
1676160115.484,-75.684,66.406,-8.789,-58.105,0.000
1676160115.488,-59.082,88.379,25.391,-93.262,0.000
1676160115.492,-64.453,73.242,1.953,-83.496,0.000
1676160115.496,-51.758,46.387,-27.832,-35.156,0.000
1676160115.499,20.996,59.082,-5.859,35.156,0.000
1676160115.504,-0.488,57.129,-10.254,-22.949,0.000
1676160115.507,-38.574,39.062,-20.020,-61.035,0.000
1676160115.511,25.391,30.762,-27.832,41.504,0.000
1676160115.515,110.840,33.691,-12.207,134.766,0.000
1676160115.519,93.750,40.039,2.441,83.008,0.000
1676160115.523,58.594,39.062,-15.137,20.020,0.000
1676160115.527,73.242,16.113,-43.945,81.055,0.000
1676160115.531,146.484,13.184,-29.297,210.449,0.000
1676160115.535,184.570,31.250,-4.883,216.797,0.000
1676160115.539,82.031,11.230,-36.133,56.641,0.000
1676160115.542,72.754,-7.812,-54.199,78.613,0.000
1676160115.546,166.016,-5.859,-45.898,236.816,0.000
1676160115.550,199.707,7.812,-34.180,248.047,0.000
1676160115.554,133.789,10.742,-43.457,116.211,0.000
1676160115.558,124.023,11.230,-43.457,104.004,0.000
1676160115.562,214.844,17.578,-28.320,258.301,0.000
1676160115.566,255.859,21.973,-36.133,310.547,0.000
1676160115.570,210.938,32.227,-30.762,200.684,0.000
1676160115.574,153.320,27.832,-38.086,118.164,0.000
1676160115.578,231.445,36.621,-29.297,258.789,0.000
1676160115.582,267.578,27.832,-40.527,341.309,0.000
1676160115.585,178.223,11.719,-74.707,191.895,0.000
1676160115.589,163.574,34.180,-46.387,126.465,0.000
1676160115.593,187.500,29.785,-45.410,208.008,0.000
1676160115.597,209.473,17.090,-72.754,286.133,0.000
1676160115.601,210.938,28.320,-63.965,249.023,0.000
1676160115.605,173.828,42.969,-35.645,151.855,0.000
1676160115.609,161.133,37.598,-42.480,147.461,0.000
1676160115.613,200.684,21.973,-65.430,237.305,0.000
1676160115.617,230.469,32.715,-50.293,255.859,0.000
1676160115.621,194.824,51.758,-23.438,153.809,0.000
1676160115.625,160.156,44.434,-24.902,125.488,0.000
1676160115.628,147.949,15.625,-67.383,178.711,0.000
1676160115.632,185.059,29.297,-58.105,223.145,0.000
1676160115.636,184.082,61.035,-25.391,169.922,0.000
1676160115.640,114.258,51.270,-41.016,72.266,0.000
1676160115.644,119.141,38.086,-64.941,125.977,0.000
1676160115.648,193.359,47.363,-53.223,229.492,0.000
1676160115.652,180.176,55.176,-39.551,175.293,0.000
1676160115.656,110.840,58.105,-40.527,68.848,0.000
1676160115.660,110.840,51.758,-50.781,106.445,0.000
1676160115.664,160.645,43.945,-53.223,208.984,0.000
1676160115.667,194.336,64.941,-17.090,229.492,0.000
1676160115.671,112.793,58.594,-30.762,99.121,0.000
1676160115.675,36.621,22.461,-81.543,38.086,0.000
1676160115.679,117.188,31.250,-64.941,161.621,0.000
1676160115.683,152.832,50.293,-48.828,189.941,0.000
1676160115.687,85.938,50.293,-52.734,77.148,0.000
1676160115.691,44.434,47.363,-57.129,37.598,0.000
1676160115.695,101.562,51.758,-47.852,150.391,0.000
1676160115.699,134.277,49.316,-43.945,190.430,0.000
1676160115.703,88.867,49.316,-45.898,89.844,0.000
1676160115.707,63.965,53.711,-27.344,38.086,0.000
1676160115.710,96.191,53.711,-15.625,128.906,0.000
1676160115.714,135.254,55.664,-12.207,211.914,0.000
1676160115.718,68.848,46.387,-39.062,99.121,0.000
1676160115.722,25.879,53.711,-36.133,1.465,0.000
1676160115.726,79.102,58.105,-12.207,71.777,0.000
1676160115.730,122.070,53.711,-16.602,144.531,0.000
1676160115.734,88.379,53.223,-28.809,89.355,0.000
1676160115.738,45.898,56.152,-18.066,8.301,0.000
1676160115.742,75.684,63.477,-1.465,43.457,0.000
1676160115.746,104.004,56.641,-18.555,121.094,0.000
1676160115.749,112.305,56.152,-15.137,139.160,0.000
1676160115.753,72.754,62.012,-3.906,55.176,0.000
1676160115.757,75.195,73.730,14.160,64.453,0.000
1676160115.761,96.191,62.500,-0.488,144.531,0.000
1676160115.765,62.988,33.691,-42.969,114.258,0.000
1676160115.769,59.570,56.152,-17.090,59.082,0.000
1676160115.773,30.273,65.430,-11.230,1.465,0.000
1676160115.777,27.832,43.457,-25.879,47.363,0.000
1676160115.781,69.336,44.922,-17.578,131.836,0.000
1676160115.785,69.336,64.453,-8.301,87.891,0.000
1676160115.789,1.953,71.777,0.000,-21.973,0.000
1676160115.792,-52.246,48.828,-16.602,-36.133,0.000
1676160115.796,-7.324,56.152,-8.789,56.152,0.000
1676160115.800,9.277,77.148,25.391,52.734,0.000
1676160115.804,-74.219,71.777,46.875,-93.750,0.000
1676160115.808,-156.250,51.270,30.762,-184.570,0.000
1676160115.812,-163.574,31.738,3.906,-132.812,0.000
1676160115.816,-123.535,42.480,44.922,-77.637,0.000
1676160115.820,-177.246,48.828,77.148,-182.129,0.000
1676160115.824,-306.152,26.367,22.461,-338.379,0.000
1676160115.828,-280.273,16.602,9.766,-266.113,0.000
1676160115.832,-199.707,12.207,28.320,-156.250,0.000
1676160115.835,-236.328,23.926,19.531,-232.910,0.000
1676160115.839,-295.898,32.227,17.090,-345.215,0.000
1676160115.843,-245.117,35.645,29.297,-265.625,0.000
1676160115.847,-174.805,37.109,20.020,-141.113,0.000
1676160115.851,-166.992,44.434,21.973,-163.574,0.000
1676160115.855,-240.723,39.062,13.184,-299.316,0.000
1676160115.859,-254.883,29.785,-15.625,-300.781,0.000
1676160115.863,-128.906,45.898,17.090,-94.238,0.000
1676160115.867,-117.188,30.762,18.555,-77.637,0.000
1676160115.871,-196.289,19.043,-11.719,-240.723,0.000
1676160115.874,-179.199,34.668,-0.488,-230.957,0.000
1676160115.879,-119.141,23.438,-14.160,-109.375,0.000
1676160115.882,-79.590,12.695,-28.320,-58.594,0.000
1676160115.886,-95.215,22.461,-21.484,-129.883,0.000
1676160115.890,-101.562,31.738,-7.324,-158.691,0.000
1676160115.894,-48.828,20.508,-15.625,-57.129,0.000
1676160115.898,16.113,14.160,-23.926,36.133,0.000
1676160115.902,-12.695,15.625,-35.645,-19.043,0.000
1676160115.906,-40.039,28.320,-26.367,-95.215,0.000
1676160115.910,20.020,28.809,-14.160,4.883,0.000
1676160115.914,32.715,-4.883,-64.941,72.754,0.000
1676160115.917,41.992,-1.953,-67.383,39.551,0.000
1676160115.921,35.156,20.020,-29.785,-3.418,0.000
1676160115.925,27.832,6.836,-46.875,11.719,0.000
1676160115.929,75.195,-10.254,-74.219,104.980,0.000
1676160115.933,133.789,13.184,-53.711,158.691,0.000
1676160115.937,104.980,27.832,-38.574,78.613,0.000
1676160115.941,59.570,15.137,-55.176,29.297,0.000
1676160115.945,110.840,9.277,-61.035,139.648,0.000
1676160115.949,163.086,22.461,-54.199,211.426,0.000
1676160115.953,167.480,44.922,-23.926,175.293,0.000
1676160115.957,108.887,31.250,-39.062,81.543,0.000
1676160115.960,72.266,-0.977,-91.797,71.289,0.000
1676160115.964,154.785,11.230,-62.012,186.523,0.000
1676160115.968,161.621,21.973,-50.781,149.902,0.000
1676160115.972,98.633,20.020,-65.918,41.992,0.000
1676160115.976,105.469,14.648,-73.730,80.566,0.000
1676160115.980,174.805,14.648,-71.289,199.219,0.000
1676160115.984,191.406,23.926,-51.758,206.543,0.000
1676160115.988,140.137,29.297,-46.875,111.328,0.000
1676160115.992,128.418,20.996,-55.664,108.398,0.000
1676160115.996,188.477,20.020,-51.758,213.379,0.000
1676160115.999,214.844,31.738,-41.992,254.883,0.000
1676160116.003,118.164,19.531,-67.383,114.746,0.000
1676160116.007,89.844,17.578,-71.289,63.477,0.000
1676160116.011,171.875,31.738,-46.875,189.941,0.000
1676160116.015,204.590,33.691,-43.457,242.188,0.000
1676160116.019,156.738,33.691,-57.129,154.297,0.000
1676160116.023,125.488,35.645,-57.617,91.309,0.000
1676160116.027,148.438,28.809,-55.664,159.668,0.000
1676160116.031,188.477,28.320,-53.711,243.164,0.000
1676160116.035,170.410,32.715,-55.176,202.148,0.000
1676160116.039,125.000,35.645,-48.828,121.094,0.000
1676160116.042,154.297,41.016,-28.320,179.199,0.000
1676160116.046,172.363,25.391,-52.246,247.559,0.000
1676160116.050,131.348,13.184,-81.055,190.918,0.000
1676160116.054,107.910,31.250,-48.828,113.281,0.000
1676160116.058,88.379,24.414,-47.363,85.449,0.000
1676160116.062,113.770,8.789,-68.359,162.598,0.000
1676160116.066,158.203,14.160,-65.430,208.984,0.000
1676160116.070,141.113,30.273,-44.434,140.137,0.000
1676160116.074,91.797,29.785,-44.922,64.453,0.000
1676160116.078,109.863,13.672,-68.848,126.953,0.000
1676160116.082,167.969,15.137,-64.941,233.887,0.000
1676160116.085,173.828,40.039,-27.832,196.289,0.000
1676160116.089,114.258,44.434,-14.160,103.027,0.000
1676160116.093,65.918,8.301,-60.059,95.215,0.000
1676160116.097,128.906,10.254,-69.824,191.406,0.000
1676160116.101,162.598,33.691,-37.598,203.613,0.000
1676160116.105,69.824,28.320,-38.086,50.293,0.000
1676160116.109,24.902,15.137,-60.547,16.602,0.000
1676160116.113,87.402,15.137,-52.246,144.531,0.000
1676160116.117,124.023,30.273,-26.855,176.758,0.000
1676160116.121,51.758,33.691,-30.273,38.086,0.000
1676160116.124,15.625,28.320,-37.109,-19.531,0.000
1676160116.128,75.195,24.902,-40.039,100.098,0.000
1676160116.132,145.508,39.062,-13.672,201.660,0.000
1676160116.136,81.055,33.203,-22.949,75.195,0.000
1676160116.140,-35.156,8.301,-65.918,-78.613,0.000
1676160116.144,18.555,7.812,-50.781,37.109,0.000
1676160116.148,98.633,19.043,-38.086,156.250,0.000
1676160116.152,74.707,32.227,-36.133,83.496,0.000
1676160116.156,17.090,38.086,-23.926,-20.020,0.000
1676160116.160,27.832,29.785,-29.785,34.180,0.000
1676160116.164,56.152,12.695,-49.805,118.652,0.000
1676160116.168,44.922,14.648,-42.969,90.332,0.000
1676160116.171,6.836,28.809,-26.367,-12.695,0.000
1676160116.175,16.113,37.109,-18.555,4.883,0.000
1676160116.179,91.797,40.527,-13.184,135.254,0.000
1676160116.183,75.684,27.832,-29.297,117.676,0.000
1676160116.187,0.000,22.949,-43.457,-7.324,0.000
1676160116.191,27.344,48.828,-13.672,13.184,0.000
1676160116.195,72.266,41.504,-14.648,110.840,0.000
1676160116.199,55.664,19.043,-49.316,99.121,0.000
1676160116.203,38.086,42.480,-30.762,26.855,0.000
1676160116.207,3.418,55.664,-8.301,-36.133,0.000
1676160116.211,-9.766,41.504,-24.902,-0.488,0.000
1676160116.214,11.230,34.180,-27.832,51.270,0.000
1676160116.218,5.859,57.617,14.648,4.883,0.000
1676160116.222,-68.848,68.359,34.180,-104.492,0.000
1676160116.226,-113.770,57.129,34.180,-112.793,0.000
1676160116.230,-124.512,41.504,32.227,-80.078,0.000
1676160116.234,-179.199,30.762,24.902,-165.527,0.000
1676160116.238,-200.195,63.965,63.965,-233.887,0.000
1676160116.242,-259.277,45.898,39.551,-272.949,0.000
1676160116.246,-293.457,2.441,-0.977,-252.930,0.000
1676160116.249,-238.770,17.090,34.180,-200.684,0.000
1676160116.254,-260.254,20.508,37.109,-274.414,0.000
1676160116.257,-305.664,9.277,6.836,-342.285,0.000
1676160116.261,-265.625,9.277,-6.836,-261.719,0.000
1676160116.265,-202.637,18.066,9.277,-168.457,0.000
1676160116.269,-211.426,27.832,19.043,-221.191,0.000
1676160116.273,-255.859,19.043,0.977,-296.387,0.000
1676160116.277,-239.258,3.418,-24.414,-237.793,0.000
1676160116.281,-158.203,7.812,-12.695,-118.164,0.000
1676160116.285,-112.793,21.973,15.625,-104.004,0.000
1676160116.289,-191.895,0.000,-27.832,-237.305,0.000
1676160116.292,-190.430,-6.348,-48.828,-214.844,0.000
1676160116.296,-83.984,8.301,-24.902,-44.434,0.000
1676160116.300,-41.504,14.160,-20.508,-23.926,0.000
1676160116.304,-85.938,7.324,-31.738,-116.699,0.000
1676160116.308,-83.984,-1.465,-25.879,-96.191,0.000
1676160116.312,0.977,-8.301,-17.578,34.668,0.000
1676160116.316,43.457,-11.719,-31.250,80.566,0.000
1676160116.320,32.715,0.488,-22.949,11.719,0.000
1676160116.324,7.812,1.953,-23.438,-45.410,0.000
1676160116.328,71.777,1.465,-19.531,87.402,0.000
1676160116.332,126.465,-9.277,-31.250,194.824,0.000
1676160116.335,55.664,-27.344,-72.266,64.453,0.000
1676160116.339,45.898,-4.395,-42.969,-1.465,0.000
1676160116.343,80.566,-6.348,-40.527,64.453,0.000
1676160116.347,113.281,-20.508,-70.312,156.250,0.000
1676160116.351,133.301,-7.324,-58.594,157.715,0.000
1676160116.355,105.469,15.625,-25.391,65.430,0.000
1676160116.359,89.355,12.207,-36.621,66.406,0.000
1676160116.363,134.277,-8.301,-60.059,187.988,0.000
1676160116.367,180.664,4.883,-45.898,241.211,0.000
1676160116.371,143.555,15.625,-41.992,125.977,0.000
1676160116.375,99.121,8.789,-51.270,61.523,0.000
1676160116.378,97.168,-14.648,-86.914,123.535,0.000
1676160116.382,156.250,-5.371,-74.707,205.566,0.000
1676160116.386,151.855,20.020,-42.969,138.184,0.000
1676160116.390,93.750,21.973,-53.223,26.855,0.000
1676160116.394,105.469,11.230,-67.383,103.516,0.000
1676160116.398,160.645,10.742,-63.965,214.355,0.000
1676160116.402,166.016,23.926,-49.805,173.828,0.000
1676160116.406,114.258,33.203,-43.457,70.801,0.000
1676160116.410,104.980,21.484,-60.059,93.750,0.000
1676160116.414,159.668,12.207,-67.383,204.102,0.000
1676160116.417,214.844,38.574,-34.180,241.699,0.000
1676160116.421,147.949,45.898,-34.668,127.441,0.000
1676160116.425,77.637,23.926,-70.801,54.688,0.000
1676160116.429,146.484,30.762,-61.035,178.711,0.000
1676160116.433,183.105,45.410,-46.387,229.980,0.000
1676160116.437,136.230,52.734,-39.062,122.559,0.000
1676160116.441,71.289,42.480,-59.082,39.551,0.000
1676160116.445,109.375,40.527,-62.500,142.578,0.000
1676160116.449,177.734,51.758,-45.898,235.840,0.000
1676160116.453,137.695,56.641,-47.363,143.066,0.000
1676160116.457,93.750,61.523,-37.109,63.477,0.000
1676160116.460,141.113,63.965,-28.320,154.297,0.000
1676160116.464,190.430,63.477,-31.250,252.441,0.000
1676160116.468,124.023,47.363,-58.594,148.926,0.000
1676160116.472,66.406,42.480,-55.176,31.738,0.000
1676160116.476,97.656,47.852,-39.062,85.449,0.000
1676160116.480,129.395,43.457,-50.781,179.688,0.000
1676160116.484,114.258,41.992,-54.199,152.832,0.000
1676160116.488,78.125,51.758,-38.086,55.176,0.000
1676160116.492,80.078,54.688,-27.344,60.547,0.000
1676160116.496,110.352,46.387,-39.551,149.902,0.000
1676160116.500,125.977,44.434,-44.434,173.828,0.000
1676160116.503,83.984,46.875,-42.969,80.078,0.000
1676160116.507,78.613,60.059,-21.484,61.523,0.000
1676160116.511,97.656,50.293,-35.156,121.582,0.000
1676160116.515,80.078,27.344,-74.219,112.305,0.000
1676160116.519,88.867,44.922,-44.434,81.543,0.000
1676160116.523,69.336,61.035,-27.832,31.738,0.000
1676160116.527,69.336,51.758,-44.434,61.035,0.000
1676160116.531,110.352,43.945,-57.129,128.906,0.000
1676160116.535,109.375,44.922,-44.434,116.211,0.000
1676160116.539,57.617,47.363,-25.879,33.691,0.000
1676160116.543,43.945,37.598,-39.551,34.668,0.000
1676160116.547,89.844,34.668,-41.504,132.324,0.000
1676160116.550,122.559,50.781,-17.090,148.438,0.000
1676160116.554,86.914,61.523,1.465,75.684,0.000
1676160116.558,26.855,49.316,-18.555,22.461,0.000
1676160116.562,34.180,37.109,-42.969,74.707,0.000
1676160116.566,104.980,60.547,-13.184,149.414,0.000
1676160116.570,104.004,84.961,20.996,105.469,0.000
1676160116.574,-3.906,62.500,-26.367,-28.809,0.000
1676160116.578,3.906,63.477,-30.273,19.531,0.000
1676160116.582,66.895,74.219,6.836,119.629,0.000
1676160116.586,20.020,67.383,7.324,31.738,0.000
1676160116.590,-73.242,61.523,3.906,-101.074,0.000
1676160116.593,-64.453,66.895,22.461,-52.246,0.000
1676160116.597,-56.641,63.477,37.598,7.812,0.000
1676160116.601,-106.445,59.570,43.945,-78.613,0.000
1676160116.605,-196.289,55.176,46.387,-224.121,0.000
1676160116.609,-264.160,41.016,45.410,-274.414,0.000
1676160116.613,-222.168,34.180,73.730,-159.668,0.000
1676160116.617,-230.469,16.113,65.918,-165.039,0.000
1676160116.621,-304.199,10.254,38.574,-315.430,0.000
1676160116.625,-313.477,20.996,41.992,-346.191,0.000
1676160116.629,-272.949,11.719,19.531,-247.070,0.000
1676160116.633,-252.441,-0.488,-0.488,-194.824,0.000
1676160116.636,-282.227,-5.371,3.906,-285.645,0.000
1676160116.640,-307.617,-0.488,1.465,-360.840,0.000
1676160116.644,-266.113,-1.465,-15.625,-278.320,0.000
1676160116.648,-206.055,-4.883,-38.086,-169.434,0.000
1676160116.652,-217.285,-4.395,-33.691,-206.543,0.000
1676160116.656,-251.953,1.465,-13.672,-297.852,0.000
1676160116.660,-221.191,-6.348,-11.719,-240.234,0.000
1676160116.664,-196.289,-24.902,-49.805,-150.879,0.000
1676160116.668,-188.965,-16.113,-56.152,-161.133,0.000
1676160116.671,-185.059,10.254,-21.484,-226.074,0.000
1676160116.676,-182.617,17.090,-28.320,-228.516,0.000
1676160116.679,-131.348,5.859,-57.129,-121.582,0.000
1676160116.683,-73.730,11.230,-41.992,-59.082,0.000
1676160116.687,-71.777,36.621,-7.324,-114.746,0.000
1676160116.691,-88.379,40.039,-10.742,-147.949,0.000
1676160116.695,-37.598,23.926,-31.738,-33.691,0.000
1676160116.699,22.949,18.066,-39.551,59.082,0.000
1676160116.703,56.641,45.410,-6.836,46.387,0.000
1676160116.707,8.301,43.457,-23.926,-44.922,0.000
1676160116.711,-35.156,-0.488,-82.031,-55.176,0.000
1676160116.714,62.012,5.371,-51.270,99.609,0.000
1676160116.718,109.863,24.902,-20.020,119.629,0.000
1676160116.722,58.594,22.949,-33.203,3.906,0.000
1676160116.726,53.711,8.789,-60.059,21.484,0.000
1676160116.730,154.297,15.137,-49.805,182.129,0.000
1676160116.734,180.176,27.832,-41.016,204.102,0.000
1676160116.738,121.582,30.273,-45.898,90.820,0.000
1676160116.742,130.371,36.621,-40.039,102.539,0.000
1676160116.746,180.176,30.273,-54.199,221.191,0.000
1676160116.750,215.820,26.367,-45.898,270.508,0.000
1676160116.754,159.668,19.531,-50.293,154.785,0.000
1676160116.757,119.629,21.973,-54.688,78.125,0.000
1676160116.761,179.199,29.297,-43.457,194.336,0.000
1676160116.765,227.539,32.227,-45.898,291.016,0.000
1676160116.769,194.336,31.738,-51.758,213.867,0.000
1676160116.773,157.715,34.180,-37.109,137.207,0.000
1676160116.777,193.359,37.598,-28.320,212.402,0.000
1676160116.781,240.723,39.062,-40.039,312.012,0.000
1676160116.785,223.145,44.434,-49.805,268.066,0.000
1676160116.789,179.688,54.688,-33.203,161.621,0.000
1676160116.793,199.219,64.453,-8.789,207.520,0.000
1676160116.797,216.797,44.922,-38.086,275.879,0.000
1676160116.800,177.734,23.438,-73.242,219.727,0.000
1676160116.804,167.480,48.340,-40.039,154.297,0.000
1676160116.808,153.320,56.152,-35.645,128.906,0.000
1676160116.812,166.504,34.668,-58.594,197.266,0.000
1676160116.816,210.449,42.969,-52.734,254.883,0.000
1676160116.820,199.219,65.430,-23.926,187.500,0.000
1676160116.824,151.855,62.012,-23.438,108.887,0.000
1676160116.828,152.832,49.316,-45.410,171.387,0.000
1676160116.832,203.125,51.270,-37.598,268.555,0.000
1676160116.836,206.543,68.359,-15.137,227.051,0.000
1676160116.839,134.766,68.359,-26.367,110.840,0.000
1676160116.843,88.379,41.504,-62.012,101.562,0.000
1676160116.847,143.066,35.645,-62.500,204.590,0.000
1676160116.851,187.500,58.105,-33.691,231.445,0.000
1676160116.855,145.996,76.660,-11.719,135.742,0.000
1676160116.859,92.285,57.129,-29.785,95.215,0.000
1676160116.863,133.301,45.898,-39.551,190.918,0.000
1676160116.867,186.035,61.523,-18.066,239.258,0.000
1676160116.871,132.812,60.059,-18.066,129.883,0.000
1676160116.875,86.426,56.152,-26.855,71.289,0.000
1676160116.879,121.094,52.734,-35.156,156.738,0.000
1676160116.882,182.129,55.664,-20.996,251.465,0.000
1676160116.886,150.391,63.477,-11.719,175.781,0.000
1676160116.890,57.129,51.270,-43.457,31.738,0.000
1676160116.894,75.684,45.410,-45.898,92.773,0.000
1676160116.898,156.250,57.129,-19.043,220.703,0.000
1676160116.902,125.977,48.340,-31.738,149.902,0.000
1676160116.906,43.457,45.898,-39.551,6.836,0.000
1676160116.910,75.684,56.152,-16.602,62.012,0.000
1676160116.914,142.578,56.641,-13.184,184.570,0.000
1676160116.918,134.766,55.664,-17.578,162.598,0.000
1676160116.922,82.520,58.105,-7.812,53.711,0.000
1676160116.925,83.496,65.430,1.465,53.711,0.000
1676160116.929,144.531,68.359,4.395,175.293,0.000
1676160116.933,135.742,54.688,-22.461,175.781,0.000
1676160116.937,69.824,52.734,-33.691,53.223,0.000
1676160116.941,73.242,71.289,0.000,45.410,0.000
1676160116.945,123.047,73.242,-0.488,142.090,0.000
1676160116.949,110.840,51.758,-41.016,154.785,0.000
1676160116.953,86.426,62.988,-24.902,94.238,0.000
1676160116.957,69.336,83.008,7.324,37.598,0.000
1676160116.961,74.707,72.754,-1.465,81.055,0.000
1676160116.965,99.609,62.988,-21.973,153.809,0.000
1676160116.968,129.395,79.102,7.324,151.855,0.000
1676160116.972,89.844,88.867,23.926,51.270,0.000
1676160116.976,60.547,80.078,17.090,49.805,0.000
1676160116.980,61.523,52.246,-6.836,106.934,0.000
1676160116.984,53.223,55.664,-15.625,79.590,0.000
1676160116.988,56.641,97.168,50.293,37.109,0.000
1676160116.992,-21.484,81.055,41.992,-31.738,0.000
1676160116.996,-73.730,49.316,-19.043,-46.875,0.000
1676160117.000,-23.438,68.359,20.020,12.695,0.000
1676160117.004,-75.684,75.684,53.223,-89.355,0.000
1676160117.008,-190.918,52.734,41.992,-239.258,0.000
1676160117.012,-191.895,42.969,45.898,-190.918,0.000
1676160117.015,-151.855,48.340,67.871,-112.305,0.000
1676160117.019,-196.777,58.105,77.148,-192.871,0.000
1676160117.023,-280.762,40.039,62.988,-321.777,0.000
1676160117.027,-302.734,12.207,43.457,-320.801,0.000
1676160117.031,-228.027,29.297,50.293,-198.730,0.000
1676160117.035,-209.961,40.039,61.523,-191.406,0.000
1676160117.039,-318.848,17.090,31.250,-349.121,0.000
1676160117.043,-317.383,17.578,22.461,-340.332,0.000
1676160117.047,-213.867,38.086,38.574,-182.617,0.000
1676160117.051,-176.270,47.363,37.598,-156.250,0.000
1676160117.055,-235.352,43.457,18.555,-282.227,0.000
1676160117.058,-227.539,43.457,28.320,-290.527,0.000
1676160117.062,-162.109,36.133,15.137,-171.387,0.000
1676160117.066,-140.625,26.367,-4.883,-128.418,0.000
1676160117.070,-152.344,44.434,15.137,-191.406,0.000
1676160117.074,-191.895,53.223,12.695,-253.906,0.000
1676160117.078,-136.230,59.082,15.625,-142.578,0.000
1676160117.082,-80.566,57.617,3.418,-48.828,0.000
1676160117.086,-139.160,43.457,-37.109,-155.273,0.000
1676160117.090,-136.230,64.941,-11.230,-194.824,0.000
1676160117.093,-106.934,68.848,-10.254,-126.953,0.000
1676160117.098,-73.242,58.594,-30.273,-43.457,0.000
1676160117.101,-29.785,67.383,-27.832,-30.762,0.000
1676160117.105,-37.109,82.031,-6.348,-84.473,0.000
1676160117.109,-44.434,73.242,-7.324,-67.871,0.000
1676160117.113,12.207,53.711,-35.645,21.973,0.000
1676160117.117,56.152,58.105,-38.574,75.684,0.000
1676160117.121,34.668,67.871,-28.320,16.113,0.000
1676160117.125,24.414,59.082,-20.508,-12.695,0.000
1676160117.129,24.414,23.926,-55.664,30.762,0.000
1676160117.133,74.707,15.625,-56.152,101.074,0.000
1676160117.136,113.770,34.668,-10.254,107.422,0.000
1676160117.140,89.844,33.203,-1.953,62.500,0.000
1676160117.144,88.867,11.719,-27.344,100.098,0.000
1676160117.148,144.531,5.371,-37.109,187.500,0.000
1676160117.152,173.828,18.066,-16.113,192.383,0.000
1676160117.156,127.930,17.578,-3.418,106.445,0.000
1676160117.160,109.375,0.977,-28.809,110.840,0.000
1676160117.164,186.035,5.371,-34.180,231.445,0.000
1676160117.168,257.324,38.086,0.977,300.293,0.000
1676160117.172,180.176,32.715,-17.090,183.105,0.000
1676160117.176,97.168,2.930,-67.871,99.121,0.000
1676160117.179,189.941,19.043,-44.434,244.629,0.000
1676160117.183,238.281,31.738,-25.879,309.082,0.000
1676160117.187,183.105,26.367,-33.203,202.637,0.000
1676160117.191,137.695,20.996,-44.434,122.559,0.000
1676160117.195,188.477,22.949,-41.504,212.891,0.000
1676160117.199,244.141,30.273,-32.715,304.199,0.000
1676160117.203,208.496,41.016,-31.738,235.352,0.000
1676160117.207,160.645,44.434,-28.320,136.719,0.000
1676160117.211,197.266,46.875,-17.090,199.219,0.000
1676160117.215,259.766,46.875,-14.648,321.289,0.000
1676160117.218,206.543,31.250,-54.199,234.375,0.000
1676160117.222,141.113,35.156,-59.082,115.234,0.000
1676160117.226,166.992,44.434,-35.645,163.574,0.000
1676160117.230,208.008,34.180,-46.875,259.766,0.000
1676160117.234,208.008,31.250,-53.223,262.695,0.000
1676160117.238,175.293,43.457,-34.180,166.016,0.000
1676160117.242,158.203,40.039,-25.391,140.137,0.000
1676160117.246,183.105,31.738,-40.527,217.773,0.000
1676160117.250,219.727,37.598,-44.434,265.625,0.000
1676160117.254,182.129,43.457,-41.016,180.664,0.000
1676160117.258,152.832,54.688,-21.973,131.836,0.000
1676160117.262,164.551,46.387,-37.109,185.059,0.000
1676160117.266,165.039,26.855,-74.707,212.402,0.000
1676160117.269,169.434,42.969,-56.152,186.035,0.000
1676160117.273,144.043,57.617,-30.762,121.094,0.000
1676160117.277,139.160,45.898,-43.457,139.160,0.000
1676160117.281,181.641,39.551,-53.711,226.074,0.000
1676160117.285,188.477,45.898,-41.992,209.961,0.000
1676160117.289,126.953,52.734,-37.109,95.703,0.000
1676160117.293,93.262,43.457,-50.781,78.125,0.000
1676160117.297,140.137,35.156,-59.082,175.293,0.000
1676160117.301,180.664,46.875,-36.621,226.074,0.000
1676160117.305,138.672,58.594,-17.090,138.184,0.000
1676160117.309,64.941,41.016,-41.504,40.039,0.000
1676160117.312,74.219,22.461,-65.430,100.586,0.000
1676160117.316,153.320,40.527,-31.250,214.844,0.000
1676160117.320,125.000,46.387,-16.602,144.531,0.000
1676160117.324,31.738,27.832,-46.875,7.324,0.000
